0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	7.15357e-018
102	5.37624e-016
103	6.21037e-014
104	1.21582e-011
105	4.44817e-009
106	3.43684e-006
107	0.00563172
108	0.0453192
109	0.0831439
110	0.119153
111	0.153434
112	0.186069
113	0.217138
114	0.246715
115	0.274873
116	0.301679
117	0.327198
118	0.351493
119	0.374621
120	0.396639
121	0.4176
122	0.437556
123	0.456553
124	0.474638
125	0.491856
126	0.508247
127	0.523851
128	0.538706
129	0.552848
130	0.566311
131	0.579128
132	0.59133
133	0.602946
134	0.614005
135	0.624533
136	0.634555
137	0.644097
138	0.65318
139	0.661827
140	0.67006
141	0.677897
142	0.685358
143	0.692461
144	0.699222
145	0.70566
146	0.711788
147	0.717622
148	0.723176
149	0.728464
150	0.733498
151	0.73829
152	0.742852
153	0.747195
154	0.75133
155	0.755266
156	0.759013
157	0.76258
158	0.765977
159	0.76921
160	0.772288
161	0.775218
162	0.778007
163	0.780663
164	0.783191
165	0.785598
166	0.787889
167	0.790071
168	0.792147
169	0.794124
170	0.796006
171	0.797798
172	0.799504
173	0.801127
174	0.794718
175	0.78836
176	0.782053
177	0.775797
178	0.76959
179	0.763434
180	0.757326
181	0.751268
182	0.745257
183	0.739295
184	0.733381
185	0.727514
186	0.721694
187	0.71592
188	0.710193
189	0.704511
190	0.698875
191	0.693284
192	0.687738
193	0.682236
194	0.676778
195	0.671364
196	0.665993
197	0.660665
198	0.65538
199	0.650137
200	0.644936
201	0.639776
202	0.634658
203	0.629581
204	0.624544
205	0.619548
206	0.614591
207	0.609675
208	0.604797
209	0.599959
210	0.595159
211	0.590398
212	0.585675
213	0.580989
214	0.576341
215	0.571731
216	0.567157
217	0.56262
218	0.558119
219	0.553654
220	0.549224
221	0.544831
222	0.540472
223	0.536148
224	0.531859
225	0.527604
226	0.523383
227	0.519196
228	0.515043
229	0.510922
230	0.506835
231	0.50278
232	0.498758
233	0.494768
234	0.49081
235	0.486883
236	0.482988
237	0.479124
238	0.475291
239	0.471489
240	0.467717
241	0.463975
242	0.460264
243	0.456582
244	0.452929
245	0.449305
246	0.445711
247	0.442145
248	0.438608
249	0.435099
250	0.431618
251	0.428166
252	0.42474
253	0.421342
254	0.417972
255	0.414628
256	0.411311
257	0.40802
258	0.404756
259	0.401518
260	0.398306
261	0.395119
262	0.391959
263	0.388823
264	0.385712
265	0.382627
266	0.379566
267	0.376529
268	0.373517
269	0.370529
270	0.367564
271	0.364624
272	0.361707
273	0.358813
274	0.355943
275	0.353095
276	0.35027
277	0.347468
278	0.344689
279	0.341931
280	0.339196
281	0.336482
282	0.33379
283	0.33112
284	0.328471
285	0.325843
286	0.323236
287	0.32065
288	0.318085
289	0.315541
290	0.313016
291	0.310512
292	0.308028
293	0.305564
294	0.303119
295	0.300694
296	0.298289
297	0.295902
298	0.293535
299	0.291187
300	0.288857
301	0.286547
302	0.284254
303	0.28198
304	0.279724
305	0.277487
306	0.275267
307	0.273065
308	0.27088
309	0.268713
310	0.266563
311	0.264431
312	0.262315
313	0.260217
314	0.258135
315	0.25607
316	0.254021
317	0.251989
318	0.249973
319	0.247974
320	0.24599
321	0.244022
322	0.24207
323	0.240133
324	0.238212
325	0.236306
326	0.234416
327	0.232541
328	0.23068
329	0.228835
330	0.227004
331	0.225188
332	0.223387
333	0.2216
334	0.219827
335	0.218068
336	0.216324
337	0.214593
338	0.212876
339	0.211173
340	0.209484
341	0.207808
342	0.206146
343	0.204496
344	0.20286
